"RIM","0 010","0 012","-","-","0 012","-","-","-","-","-","0 011","0 010","0 012","-","-","-","-","-","0 012","-","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIMA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 013","-","0 012","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 011","0 015","-","0 013","0 020","0 021","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RITA","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 012","0 012","0 013","0 015","0 015","-","0 011","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RITAL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 017","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ROJIN","-","-","-","-","-","-","-","0 014","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RONJA","0 147","0 152","0 175","0 151","0 191","0 172","0 186","0 145","0 180","0 167","0 163","0 161","0 157","0 157","0 181","0 179","0 139","0 173","0 172","0 160","0 194","0 166","0 197","0 139","0 200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RONYA","-","-","-","-","-","-","-","-","0 011","0 013","0 013","-","0 010","-","0 011","0 014","0 011","0 015","-","0 012","0 013","0 018","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ROSA","-","-","-","-","-","-","0 011","-","0 014","0 015","0 012","0 012","0 016","0 012","0 012","0 022","0 014","0 010","0 013","0 010","0 013","0 020","-","0 013","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ROSANNA","-","0 011","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ROSE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 020","0 015","0 011","0 014","0 021","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ROXANNA","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 010","0 010","-","0 011","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ROYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUBY","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 013","-","-","-","0 014","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUFTA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 017","0 019","0 012","0 016","-","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUNA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 023","0 018","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUT","-","-","0 011","-","0 013","0 023","0 018","0 035","0 027","0 040","0 066","0 082","0 078","0 076","0 068","0 083","0 094","0 100","0 117","0 119","0 121","0 111","0 129","0 121","0 153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUTH","-","-","0 010","-","0 015","0 010","0 011","0 010","0 010","0 018","0 028","0 042","0 043","0 049","0 059","0 050","0 065","0 069","0 065","0 075","0 063","0 085","0 107","0 123","0 095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUWEYDA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 011","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SABINA","0 086","0 080","0 063","0 061","0 072","0 048","0 043","0 038","0 037","0 023","0 024","0 024","0 028","0 023","0 015","0 018","0 014","-","0 012","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SABIRIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SABRIN","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 012","-","-","-","-","0 018","0 018","-","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SABRINA","0 022","-","0 020","0 013","0 013","0 017","0 010","0 017","0 012","0 015","0 012","0 011","0 014","0 014","0 011","0 015","0 013","0 019","0 015","-","0 010","0 013","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAFA","-","-","-","-","-","-","-","-","0 011","-","-","0 010","-","0 011","0 013","0 016","0 017","0 020","0 016","0 022","0 030","0 023","0 018","-","0 019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAFIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","0 013","0 010","0 018","0 012","0 010","0 014","0 010","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAFIYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","0 010","-","-","-","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAGA","0 170","0 204","0 292","0 288","0 393","0 433","0 536","0 503","0 531","0 492","0 463","0 506","0 484","0 431","0 483","0 501","0 501","0 656","0 567","0 564","0 541","0 519","0 506","0 477","0 412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAGAL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAHAR","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 011","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAHRA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 012","-","0 010","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SALLIE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SALLY","0 036","0 025","0 018","0 018","0 022","0 012","0 025","0 028","0 029","0 054","0 062","0 089","0 104","0 096","0 096","0 121","0 125","0 156","0 189","0 190","0 187","0 214","0 197","0 202","0 212","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SALMA","0 011","0 014","0 015","0 019","0 027","0 016","0 023","0 034","0 028","0 035","0 045","0 037","0 047","0 037","0 042","0 061","0 051","0 044","0 050","0 055","0 050","0 037","0 034","0 032","0 029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAMA","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","-","-","-","0 010","-","0 012","-","0 010","0 010","0 013","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAMANTHA","0 021","0 012","0 014","0 028","0 019","0 019","-","0 011","0 014","0 017","-","0 017","0 016","0 021","0 019","0 017","0 019","0 012","0 013","-","0 010","-","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAMIRA","0 012","0 021","0 017","0 011","0 017","0 011","0 014","0 021","0 019","0 020","0 020","0 015","0 025","0 013","0 024","0 022","0 017","0 019","0 013","0 023","-","0 013","0 013","-","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAMIYA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SANA","-","-","-","-","-","0 013","-","-","-","0 010","-","-","-","-","0 016","0 013","0 012","0 016","0 021","0 015","0 016","0 010","0 024","0 013","0 017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SANDRA","0 395","0 351","0 310","0 262","0 208","0 190","0 164","0 144","0 126","0 083","0 079","0 072","0 061","0 041","0 037","0 037","0 036","0 031","0 030","0 030","0 030","0 030","0 016","0 026","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SANDY","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SANJA","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SANNA","0 261","0 214","0 223","0 168","0 163","0 177","0 137","0 099","0 116","0 110","0 083","0 081","0 062","0 065","0 048","0 046","0 029","0 026","0 024","0 024","0 031","0 026","0 019","0 012","0 020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SANNE","0 011","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SARA","0 609","0 594","0 620","0 542","0 546","0 469","0 452","0 462","0 401","0 384","0 366","0 329","0 285","0 254","0 258","0 224","0 225","0 202","0 259","0 246","0 245","0 249","0 214","0 193","0 179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SARAH","0 109","0 100","0 091","0 091","0 085","0 067","0 077","0 069","0 061","0 066","0 078","0 056","0 053","0 050","0 041","0 039","0 048","0 037","0 053","0 061","0 052","0 030","0 039","0 026","0 034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SASHA","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAVANNAH","-","-","-","0 010","-","-","-","0 012","0 025","0 037","0 042","0 030","0 036","0 035","0 040","0 020","0 036","0 027","0 022","0 025","0 024","0 014","0 014","0 021","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SEDRA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SELENA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 017","0 010","0 011","0 014","0 017","0 016","0 018","0 017","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SELIHOM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SELIN","-","-","-","-","0 016","0 016","0 016","0 014","0 011","0 020","0 017","0 014","0 013","0 014","0 016","0 020","0 014","0 020","0 022","0 027","0 023","0 033","0 031","0 028","0 026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SELINA","-","-","-","0 012","0 015","0 011","-","0 010","-","0 014","0 010","-","-","0 016","0 014","0 016","0 026","0 017","0 026","0 031","0 030","0 016","0 029","0 024","0 027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SELMA","0 049","0 077","0 111","0 146","0 193","0 174","0 183","0 245","0 273","0 309","0 319","0 375","0 356","0 360","0 379","0 391","0 386","0 417","0 378","0 518","0 532","0 486","0 574","0 656","0 538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SERENA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHAHD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHAM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 034","0 049","0 068","0 045","0 034","0 024","0 025","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHAMS","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHIRIN","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 022","0 022","0 011","0 035","0 022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIBEL","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 012","-","-","0 011","0 011","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIBELLE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIDRA","-","-","-","-","-","-","-","-","-","0 015","-","0 011","0 010","0 016","0 015","0 015","0 015","0 012","0 020","0 022","0 037","0 039","0 044","0 039","0 039","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIENNA","-","-","-","-","-","-","-","-","-","0 012","0 010","0 012","0 013","0 010","0 016","-","0 015","-","0 015","0 021","0 013","0 010","0 018","0 026","0 026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIGNE","0 048","0 038","0 055","0 082","0 081","0 102","0 114","0 134","0 186","0 252","0 247","0 303","0 352","0 362","0 393","0 414","0 427","0 421","0 450","0 507","0 538","0 511","0 554","0 531","0 456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIGRID","0 030","0 037","0 030","0 038","0 039","0 069","0 065","0 064","0 084","0 107","0 110","0 120","0 126","0 147","0 209","0 256","0 281","0 277","0 338","0 315","0 349","0 288","0 316","0 353","0 292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIHAM","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 010","0 016","0 011","0 022","0 027","0 013","0 010","0 017","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SILA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 014","0 020","0 032","0 017","0 017","0 012","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SILJE","-","0 011","-","-","-","-","-","-","-","-","0 013","-","-","0 015","0 010","-","0 014","0 021","0 020","0 022","0 018","0 023","0 022","0 025","0 029","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SILVIA","-","0 013","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","-","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIMONA","-","0 017","-","-","0 011","0 014","0 012","-","0 010","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIMONE","0 035","0 052","0 038","0 031","0 034","0 021","0 023","0 031","0 019","0 029","0 024","0 027","0 031","0 024","0 030","0 022","0 029","0 021","0 020","0 017","0 016","0 017","0 021","0 014","0 019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIRI","0 039","0 058","0 068","0 072","0 070","0 108","0 096","0 103","0 140","0 206","0 254","0 280","0 255","0 285","0 330","0 290","0 281","0 251","0 228","0 175","0 154","0 149","0 136","0 148","0 134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIV","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 014","-","-","0 019","0 015","0 017","0 015","0 027","0 028","0 030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SMILLA","0 011","0 033","0 048","0 072","0 128","0 120","0 113","0 109","0 103","0 102","0 108","0 086","0 100","0 069","0 066","0 039","0 048","0 038","0 016","0 022","0 014","-","0 012","0 018","0 017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOFI","0 013","0 019","0 014","-","-","-","0 015","-","-","-","0 011","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOFIA","0 542","0 489","0 463","0 473","0 402","0 425","0 355","0 345","0 336","0 321","0 240","0 290","0 239","0 249","0 285","0 260","0 258","0 251","0 254","0 229","0 214","0 228","0 198","0 198","0 181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOFIE","0 221","0 197","0 137","0 134","0 148","0 124","0 125","0 113","0 089","0 085","0 085","0 073","0 079","0 069","0 069","0 053","0 057","0 049","0 042","0 035","0 041","0 027","0 020","0 022","0 033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOFIJA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","0 012","0 012","-","0 013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOL","-","-","0 011","-","0 010","-","-","0 010","-","-","-","-","-","-","-","-","0 010","0 011","-","0 015","0 010","-","-","0 013","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOLIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOLVEIG","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","0 018","-","0 015","0 013","0 016","0 039","0 032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SONIA","0 013","-","-","-","0 017","0 013","0 012","-","0 012","0 011","0 014","-","0 016","-","0 014","0 013","0 014","0 010","0 010","0 015","-","0 011","0 011","0 012","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SONJA","0 020","0 022","0 013","0 024","0 031","0 029","0 037","0 038","0 039","0 065","0 058","0 066","0 065","0 069","0 082","0 079","0 086","0 058","0 068","0 068","0 064","0 065","0 062","0 064","0 058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOPHIA","0 043","0 036","0 034","0 032","0 029","0 033","0 036","0 039","0 052","0 031","0 034","0 037","0 048","0 052","0 044","0 046","0 075","0 068","0 058","0 029","0 056","0 054","0 041","0 049","0 033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOPHIE","0 045","0 040","0 044","0 033","0 037","0 049","0 048","0 040","0 031","0 043","0 044","0 059","0 047","0 057","0 058","0 052","0 055","0 054","0 044","0 043","0 035","0 034","0 037","0 035","0 024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STELLA","0 028","0 032","0 052","0 057","0 101","0 136","0 167","0 247","0 350","0 378","0 331","0 403","0 413","0 458","0 510","0 499","0 551","0 477","0 493","0 515","0 543","0 461","0 479","0 511","0 482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STEPHANIE","0 052","0 039","0 039","0 026","0 031","0 037","0 024","0 021","0 026","0 027","0 021","0 022","0 028","0 029","0 030","0 027","0 035","0 028","0 034","0 036","0 030","0 017","0 027","0 035","0 023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STINA","0 185","0 165","0 157","0 149","0 189","0 180","0 226","0 253","0 235","0 226","0 236","0 255","0 240","0 227","0 215","0 217","0 183","0 189","0 221","0 196","0 177","0 185","0 152","0 187","0 141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUMAYA","-","-","-","-","0 010","-","0 010","-","-","-","0 019","0 015","0 019","0 014","0 032","0 021","0 037","0 023","0 029","0 019","0 017","0 018","0 015","0 017","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUNDUS","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 013","-","0 013","-","0 014","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUSANNA","0 025","0 019","0 019","0 018","0 020","0 019","-","-","-","0 014","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVEA","-","-","-","0 011","0 010","0 023","0 040","0 066","0 078","0 110","0 154","0 185","0 179","0 173","0 196","0 217","0 173","0 178","0 166","0 175","0 164","0 175","0 155","0 183","0 138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TALA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 016","0 019","0 017","0 022","0 010","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TALIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 017","0 022","0 032","0 035","0 036","0 045","0 036","0 040","0 044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TALIN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 016","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAMARA","-","-","-","0 010","-","-","-","-","-","-","-","0 011","0 013","-","-","-","-","-","-","-","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TANIA","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TANJA","0 023","0 017","0 012","0 014","0 017","0 018","0 013","-","-","0 011","0 011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TANYA","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TARA","0 011","0 010","0 013","0 016","0 018","0 012","0 027","0 027","0 031","0 023","0 024","0 016","0 015","0 020","0 019","0 022","0 021","0 027","0 030","0 020","0 018","0 020","0 024","0 020","0 028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TASNIM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 013","-","0 024","0 023","0 013","0 012","0 014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEA","0 029","0 029","0 034","0 056","0 079","0 057","0 076","0 046","0 094","0 060","0 070","0 049","0 062","0 044","0 044","0 054","0 017","0 038","0 025","0 015","0 017","0 029","0 025","0 029","0 023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEDDIE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEKLA","-","-","-","-","-","0 012","-","0 013","0 017","0 014","0 015","0 013","-","-","0 012","-","-","0 012","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TELMA","-","-","-","-","0 010","-","-","0 011","0 010","-","-","-","-","-","0 010","0 012","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEODORA","-","-","-","-","-","-","-","-","0 012","-","0 010","0 010","-","-","-","0 013","-","0 014","0 013","-","0 011","-","0 014","0 018","0 011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TERESE","0 020","0 023","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TERESIA","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TESS","0 016","0 016","0 027","0 027","0 034","0 045","0 055","0 041","0 037","0 039","0 019","0 037","0 020","0 027","0 015","0 012","-","0 012","0 017","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THALIA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THEA","0 050","0 070","0 103","0 158","0 311","0 386","0 374","0 353","0 320","0 277","0 293","0 313","0 313","0 294","0 220","0 219","0 211","0 201","0 209","0 199","0 189","0 213","0 185","0 203","0 149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THELISE","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THELMA","-","-","-","0 058","0 052","0 026","0 035","0 025","0 027","0 030","0 040","0 033","0 036","0 040","0 027","0 034","0 031","0 035","0 027","0 026","0 017","0 025","0 022","0 022","0 033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THEODORA","-","-","-","-","-","0 010","-","-","-","0 011","-","-","-","-","0 014","0 013","0 010","0 010","-","-","-","0 010","0 012","0 013","0 016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THERESE","0 127","0 116","0 067","0 073","0 060","0 031","0 035","0 027","0 022","0 022","0 016","0 010","0 012","0 013","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THERÉSE","0 015","0 019","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
