"OTIS","-","-","-","-","-","-","-","-","-","0 010","0 018","0 026","0 027","0 033","0 045","0 036","0 067","0 061","0 062","0 065","0 074","0 109","0 134","0 149","0 139","","","","","","","","","","","","","","","","","","","","","","",""
"OTTO","0 052","0 048","0 068","0 062","0 065","0 099","0 100","0 115","0 116","0 129","0 152","0 149","0 144","0 141","0 170","0 145","0 185","0 214","0 225","0 256","0 256","0 250","0 395","0 480","0 469","","","","","","","","","","","","","","","","","","","","","","",""
"OWEN","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"OZZY","-","-","-","-","-","-","-","-","-","-","-","0 015","0 012","0 016","0 011","0 012","-","-","-","-","-","-","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"PASCAL","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","0 012","-","-","0 010","-","-","0 012","-","0 016","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"PATRIC","0 026","0 014","0 016","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"PATRICK","0 019","0 012","0 015","0 021","0 020","0 010","0 015","0 010","-","0 012","0 014","-","0 010","-","-","-","-","-","0 011","0 011","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"PATRIK","0 124","0 093","0 084","0 071","0 074","0 055","0 049","0 042","0 029","0 028","0 025","0 020","0 020","0 016","0 015","0 016","0 016","0 013","-","0 015","-","0 010","0 013","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"PAUL","0 026","0 018","0 020","0 014","0 016","0 017","0 022","0 011","0 010","0 019","0 016","0 014","0 015","0 012","0 013","0 015","0 018","0 011","0 020","0 016","0 022","0 015","0 013","0 021","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"PELLE","0 027","0 026","0 024","0 021","0 038","0 042","0 035","0 044","0 050","0 050","0 046","0 049","0 063","0 068","0 057","0 060","0 061","0 063","0 049","0 050","0 059","0 052","0 063","0 079","0 047","","","","","","","","","","","","","","","","","","","","","","",""
"PER","0 059","0 054","0 038","0 033","0 042","0 041","0 024","0 024","0 021","0 023","0 015","0 025","0 015","0 021","0 010","0 011","0 014","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"PETER","0 054","0 052","0 042","0 040","0 041","0 034","0 021","0 024","0 023","0 033","0 021","0 020","0 019","0 014","0 014","0 014","0 018","0 013","0 017","0 024","-","0 012","0 013","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"PETRUS","0 010","-","0 013","0 010","0 016","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"PETTER","0 092","0 084","0 096","0 084","0 083","0 067","0 061","0 055","0 046","0 047","0 046","0 046","0 038","0 038","0 033","0 032","0 028","0 026","0 016","0 014","0 010","-","0 011","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"PHILIP","0 465","0 454","0 409","0 368","0 316","0 341","0 374","0 265","0 271","0 229","0 226","0 204","0 205","0 183","0 223","0 220","0 184","0 203","0 205","0 182","0 183","0 202","0 192","0 170","0 127","","","","","","","","","","","","","","","","","","","","","","",""
"PHILIPPE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 016","0 018","0 019","0 035","0 028","","","","","","","","","","","","","","","","","","","","","","",""
"PHOENIX","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 019","0 012","0 019","0 013","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"PIERRE","0 022","0 012","0 012","0 011","-","-","-","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"PONTUS","0 471","0 411","0 368","0 339","0 334","0 325","0 296","0 214","0 201","0 166","0 133","0 112","0 104","0 110","0 095","0 071","0 067","0 044","0 051","0 033","0 025","0 022","0 020","0 021","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"PÄR","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RAFAEL","-","-","0 016","0 011","-","0 013","0 017","0 012","0 025","0 019","0 019","0 020","0 033","0 028","0 033","0 018","0 033","0 034","0 028","0 041","0 030","0 037","0 042","0 041","0 031","","","","","","","","","","","","","","","","","","","","","","",""
"RAGNAR","-","-","-","-","0 010","0 013","-","-","-","0 015","0 011","0 012","0 013","-","-","0 013","0 026","0 027","0 034","0 035","0 053","0 052","0 051","0 054","0 062","","","","","","","","","","","","","","","","","","","","","","",""
"RALF","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 023","0 021","0 042","0 037","0 048","0 046","0 053","0 063","0 059","0 055","0 049","0 051","","","","","","","","","","","","","","","","","","","","","","",""
"RALPH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 015","0 018","0 022","0 033","0 034","0 033","0 035","0 037","0 036","0 034","","","","","","","","","","","","","","","","","","","","","","",""
"RAMADAN","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RAMAN","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RAMI","0 010","-","0 011","-","0 010","0 017","-","0 015","0 013","0 013","0 016","0 016","0 017","0 025","0 018","0 012","0 016","0 011","-","0 013","0 024","0 013","0 016","0 013","-","","","","","","","","","","","","","","","","","","","","","","",""
"RAPHAEL","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 016","0 015","0 010","0 014","","","","","","","","","","","","","","","","","","","","","","",""
"RASMUS","0 586","0 658","0 613","0 639","0 612","0 653","0 648","0 532","0 476","0 422","0 404","0 415","0 398","0 347","0 285","0 239","0 221","0 172","0 159","0 100","0 096","0 089","0 059","0 053","0 033","","","","","","","","","","","","","","","","","","","","","","",""
"RAYAN","-","-","-","-","-","-","-","0 013","0 012","0 019","0 026","0 028","0 039","0 035","0 050","0 052","0 056","0 065","0 065","0 086","0 093","0 092","0 078","0 106","0 115","","","","","","","","","","","","","","","","","","","","","","",""
"RAZMUS","-","-","-","-","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"REX","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RIAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","","","","","","","","","","","","","","","","","","","","","","",""
"RICHARD","0 065","0 076","0 064","0 033","0 047","0 038","0 027","0 021","0 024","0 012","0 011","0 012","-","-","0 011","0 013","-","0 010","0 015","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RICKARD","0 091","0 108","0 072","0 064","0 051","0 041","0 049","0 030","0 029","0 023","0 016","0 015","0 016","0 015","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RICKY","-","-","0 014","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RIDWAN","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","0 010","0 012","-","0 011","0 013","0 012","-","0 010","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RIKARD","0 041","0 051","0 030","0 040","0 021","0 021","-","0 015","0 011","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"RIO","-","-","-","-","-","-","-","-","-","-","0 014","-","0 016","0 014","0 020","0 020","0 027","0 023","0 033","0 030","0 029","0 044","0 053","0 069","0 063","","","","","","","","","","","","","","","","","","","","","","",""
"RION","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"RIVER","-","-","-","-","-","-","-","-","-","-","0 014","0 010","-","0 013","0 014","0 013","0 012","-","-","-","-","-","0 014","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"ROBERT","0 106","0 089","0 093","0 050","0 051","0 036","0 029","0 030","0 026","0 029","0 018","0 013","0 017","0 012","0 013","0 015","0 026","0 016","0 011","0 019","0 011","0 012","0 010","0 013","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"ROBERTO","-","0 012","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"ROBIN","0 476","0 414","0 425","0 391","0 420","0 354","0 343","0 328","0 306","0 249","0 212","0 195","0 184","0 166","0 131","0 091","0 089","0 080","0 052","0 058","0 054","0 036","0 042","0 037","0 030","","","","","","","","","","","","","","","","","","","","","","",""
"ROGER","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"ROLF","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","","","","","","","","","","","","","","","","","","","","","","",""
"ROMAN","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"ROMEO","-","-","-","-","-","0 010","0 016","0 026","0 029","0 030","0 024","0 010","0 021","0 020","0 021","0 018","0 018","0 018","0 019","0 013","-","0 013","0 011","0 012","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"RONI","-","0 010","-","-","0 010","-","-","-","0 012","0 010","-","0 011","-","-","0 012","-","-","0 010","0 010","-","-","-","-","0 011","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"ROY","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 012","0 012","0 012","0 012","0 016","0 023","0 022","0 025","0 022","0 027","","","","","","","","","","","","","","","","","","","","","","",""
"RUBEN","0 037","0 029","0 021","0 045","0 053","0 038","0 043","0 058","0 071","0 083","0 089","0 118","0 106","0 080","0 104","0 090","0 073","0 077","0 089","0 092","0 083","0 088","0 101","0 117","0 110","","","","","","","","","","","","","","","","","","","","","","",""
"RUFUS","-","-","-","-","-","0 010","-","0 012","-","0 016","0 036","0 036","0 028","0 021","0 030","0 026","0 019","0 029","0 017","0 016","0 013","0 015","0 012","0 015","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"RUNE","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","0 012","0 011","0 017","0 015","0 024","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"RYAN","-","-","0 011","-","-","-","0 016","0 013","0 012","0 027","0 025","0 016","0 028","0 028","0 028","0 026","0 026","0 017","0 042","0 047","0 029","0 044","0 033","0 028","0 023","","","","","","","","","","","","","","","","","","","","","","",""
"SAFWAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SAID","-","-","-","-","-","-","-","-","-","0 011","-","-","-","0 010","0 012","0 015","0 013","0 012","0 011","-","0 021","0 013","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SAIF","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 013","-","-","-","-","-","-","-","0 012","","","","","","","","","","","","","","","","","","","","","","",""
"SAKARIAS","-","-","0 011","-","-","-","0 010","-","0 014","-","-","-","-","0 013","-","0 010","-","0 013","-","0 014","-","0 011","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SALEH","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","0 010","0 011","-","0 014","","","","","","","","","","","","","","","","","","","","","","",""
"SALIM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","0 012","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SALMAAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SALMAN","-","-","-","-","-","-","-","-","-","-","-","0 010","-","0 010","-","0 027","0 027","0 029","0 027","0 026","0 022","0 017","0 021","0 012","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"SAM","0 044","0 049","0 052","0 061","0 055","0 062","0 074","0 081","0 101","0 094","0 135","0 139","0 157","0 190","0 194","0 223","0 233","0 301","0 288","0 295","0 351","0 369","0 423","0 498","0 486","","","","","","","","","","","","","","","","","","","","","","",""
"SAMI","0 024","0 020","0 016","0 013","0 021","0 018","0 015","0 022","0 015","0 029","0 025","0 022","0 039","0 025","0 035","0 033","0 041","0 042","0 036","0 042","0 030","0 039","0 046","0 059","0 053","","","","","","","","","","","","","","","","","","","","","","",""
"SAMIR","0 014","0 013","-","0 012","-","-","0 012","-","-","0 021","0 010","0 022","0 018","0 015","0 018","0 028","0 019","0 025","0 023","0 015","0 019","0 022","0 028","0 012","-","","","","","","","","","","","","","","","","","","","","","","",""
"SAMMY","-","0 017","-","-","-","0 011","-","-","0 011","-","-","-","-","0 010","-","-","0 015","0 013","-","0 010","-","0 010","0 010","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SAMUEL","0 483","0 601","0 587","0 518","0 499","0 462","0 402","0 361","0 382","0 323","0 301","0 280","0 243","0 252","0 260","0 248","0 222","0 218","0 175","0 197","0 195","0 162","0 164","0 139","0 159","","","","","","","","","","","","","","","","","","","","","","",""
"SANAD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"SANDER","-","-","-","0 010","-","0 021","0 022","0 014","0 025","0 021","0 025","0 035","0 034","0 020","0 034","0 028","0 039","0 033","0 034","0 037","0 023","0 037","0 015","0 030","0 020","","","","","","","","","","","","","","","","","","","","","","",""
"SANDRO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","","","","","","","","","","","","","","","","","","","","","","",""
"SANTIAGO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 010","0 010","-","0 014","0 014","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"SANTINO","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 010","-","-","0 012","0 010","-","0 011","0 010","-","0 013","-","","","","","","","","","","","","","","","","","","","","","","",""
"SASHA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 014","-","","","","","","","","","","","","","","","","","","","","","","",""
"SCOTT","-","-","-","-","-","-","-","-","0 014","-","0 014","0 019","0 010","0 014","0 017","0 020","0 011","0 019","0 021","0 017","0 016","0 011","0 011","0 014","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"SEAN","0 016","-","0 014","0 020","0 015","0 011","0 016","0 010","0 025","0 018","0 017","0 014","0 012","-","0 010","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SEBASTIAN","0 592","0 651","0 636","0 559","0 614","0 577","0 541","0 418","0 453","0 414","0 358","0 343","0 322","0 283","0 251","0 243","0 234","0 204","0 147","0 169","0 114","0 099","0 114","0 095","0 088","","","","","","","","","","","","","","","","","","","","","","",""
"SELIM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SETH","-","-","-","0 012","0 011","0 010","0 011","0 016","0 011","0 024","0 016","0 022","0 031","0 018","0 031","0 059","0 036","0 044","0 054","0 043","0 037","0 032","0 032","0 031","0 025","","","","","","","","","","","","","","","","","","","","","","",""
"SHAYAN","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SID","-","-","-","-","-","-","-","-","-","0 015","0 014","0 014","0 020","0 011","0 016","0 013","0 017","-","0 011","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SIGGE","-","0 017","0 011","0 017","0 027","0 027","0 031","0 048","0 069","0 114","0 175","0 199","0 183","0 177","0 192","0 226","0 267","0 278","0 271","0 253","0 232","0 226","0 217","0 231","0 151","","","","","","","","","","","","","","","","","","","","","","",""
"SIGURD","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"SIGVARD","-","-","-","-","-","-","-","-","-","0 012","0 011","0 012","-","-","0 016","0 010","0 016","0 026","0 022","0 031","0 020","0 020","0 019","0 020","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"SILAS","-","-","-","-","-","-","-","-","-","-","0 016","0 047","0 042","0 040","0 036","0 034","0 029","0 030","0 032","0 030","0 028","0 017","0 028","0 024","0 021","","","","","","","","","","","","","","","","","","","","","","",""
"SIMON","1 154","1 143","1 083","0 882","0 931","0 955","0 878","0 774","0 713","0 587","0 582","0 463","0 448","0 392","0 337","0 330","0 239","0 226","0 191","0 165","0 138","0 122","0 101","0 076","0 075","","","","","","","","","","","","","","","","","","","","","","",""
"SIXTEN","0 018","0 024","0 034","0 041","0 052","0 055","0 095","0 129","0 165","0 175","0 258","0 322","0 325","0 366","0 427","0 405","0 469","0 428","0 355","0 350","0 324","0 291","0 287","0 257","0 210","","","","","","","","","","","","","","","","","","","","","","",""
"SONNY","0 011","-","-","-","-","0 015","0 012","-","-","-","0 011","-","0 016","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"STEFAN","0 055","0 061","0 046","0 038","0 038","0 032","0 029","0 027","0 026","0 030","0 028","0 019","0 026","0 023","0 021","0 023","0 034","0 026","0 023","0 027","0 030","0 030","0 021","0 023","0 026","","","","","","","","","","","","","","","","","","","","","","",""
"STELLAN","-","-","-","-","-","-","-","-","-","-","-","0 011","-","0 012","0 024","0 023","0 029","0 023","0 024","0 031","0 049","0 040","0 046","0 042","0 049","","","","","","","","","","","","","","","","","","","","","","",""
"STEN","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","0 014","0 011","-","-","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"STEVEN","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"STIG","-","-","-","-","-","-","-","-","-","0 011","-","-","0 014","0 016","0 015","0 022","0 011","0 024","0 015","0 019","0 018","0 030","0 027","0 026","0 024","","","","","","","","","","","","","","","","","","","","","","",""
"STURE","-","-","-","-","-","-","-","-","-","-","-","0 020","0 011","0 012","0 014","0 013","0 014","0 016","0 020","0 015","0 017","0 014","0 017","0 019","0 020","","","","","","","","","","","","","","","","","","","","","","",""
"SULEIMAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SULTAN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","0 011","0 024","0 020","","","","","","","","","","","","","","","","","","","","","","",""
"SUNE","-","-","-","-","-","-","-","-","-","-","-","0 011","0 010","0 011","0 016","0 016","0 019","0 014","0 014","0 019","0 012","0 021","0 016","0 014","0 014","","","","","","","","","","","","","","","","","","","","","","",""
"SVANTE","0 035","0 022","0 039","0 037","0 053","0 057","0 080","0 086","0 113","0 126","0 138","0 136","0 152","0 141","0 163","0 157","0 142","0 131","0 121","0 127","0 114","0 106","0 132","0 145","0 115","","","","","","","","","","","","","","","","","","","","","","",""
"SVEN","0 013","0 018","0 011","0 013","0 020","0 016","0 020","0 014","0 032","0 020","0 019","0 029","0 016","0 033","0 048","0 032","0 036","0 045","0 057","0 053","0 049","0 058","0 035","0 034","0 036","","","","","","","","","","","","","","","","","","","","","","",""
"SYLVESTER","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"SÖREN","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","0 013","","","","","","","","","","","","","","","","","","","","","","",""
"TAGE","-","-","-","-","0 017","0 030","0 029","0 038","0 056","0 070","0 088","0 115","0 123","0 151","0 139","0 189","0 205","0 182","0 256","0 239","0 243","0 256","0 305","0 293","0 317","","","","","","","","","","","","","","","","","","","","","","",""
"TAHA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 011","-","0 011","-","-","0 010","-","0 016","","","","","","","","","","","","","","","","","","","","","","",""
"TAIM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","0 012","0 033","0 030","0 057","0 064","0 048","0 033","0 039","0 031","","","","","","","","","","","","","","","","","","","","","","",""
"TARIK","-","0 010","-","-","0 010","0 011","0 012","0 023","0 017","0 027","0 012","-","-","-","0 014","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TAYM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 012","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TED","0 039","0 034","0 041","0 038","0 041","0 027","0 031","0 061","0 049","0 055","0 059","0 066","0 080","0 083","0 078","0 131","0 098","0 104","0 091","0 085","0 119","0 132","0 145","0 263","0 313","","","","","","","","","","","","","","","","","","","","","","",""
"TEDDY","-","-","0 013","-","0 011","0 012","0 015","0 016","0 015","-","0 010","0 011","-","-","-","-","0 012","-","0 012","0 011","0 010","-","-","0 016","0 017","","","","","","","","","","","","","","","","","","","","","","",""
"TEIM","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 010","0 013","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TEO","0 018","0 014","0 025","0 034","0 038","0 052","0 068","0 074","0 076","0 080","0 086","0 077","0 085","0 071","0 077","0 059","0 045","0 063","0 045","0 051","0 049","0 054","0 045","0 046","0 041","","","","","","","","","","","","","","","","","","","","","","",""
"TEODOR","0 054","0 050","0 042","0 050","0 051","0 070","0 076","0 077","0 070","0 076","0 059","0 071","0 082","0 067","0 077","0 076","0 076","0 072","0 076","0 068","0 052","0 064","0 061","0 048","0 046","","","","","","","","","","","","","","","","","","","","","","",""
"TEXAS","-","-","-","-","-","-","-","0 011","0 022","0 032","0 016","0 027","0 045","0 038","0 040","0 030","0 035","0 025","0 026","0 020","0 019","0 018","0 013","-","0 010","","","","","","","","","","","","","","","","","","","","","","",""
"THEO","0 027","0 044","0 080","0 106","0 148","0 216","0 271","0 320","0 416","0 451","0 456","0 593","0 714","0 491","0 490","0 444","0 452","0 389","0 381","0 409","0 440","0 447","0 446","0 455","0 426","","","","","","","","","","","","","","","","","","","","","","",""
"THEODOR","0 080","0 106","0 088","0 115","0 124","0 163","0 179","0 209","0 197","0 231","0 240","0 269","0 334","0 284","0 252","0 309","0 328","0 277","0 316","0 289","0 267","0 319","0 302","0 293","0 262","","","","","","","","","","","","","","","","","","","","","","",""
"THEODORE","-","-","-","0 010","-","0 023","0 014","0 016","0 022","0 032","0 034","0 051","0 055","0 037","0 042","0 068","0 086","0 082","0 082","0 089","0 084","0 083","0 101","0 076","0 085","","","","","","","","","","","","","","","","","","","","","","",""
"THIAGO","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 013","0 021","0 023","-","0 019","0 016","0 014","0 017","0 016","0 017","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"THIM","-","-","-","0 010","-","-","0 010","0 011","0 012","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"THOMAS","0 055","0 040","0 044","0 039","0 029","0 025","0 018","0 014","0 018","0 030","0 020","0 022","0 017","0 011","0 015","0 015","0 017","0 013","0 018","0 013","0 017","0 026","0 021","0 020","0 018","","","","","","","","","","","","","","","","","","","","","","",""
"THOR","0 015","0 010","0 010","0 011","0 016","0 020","0 011","0 015","0 027","0 021","0 023","0 038","0 039","0 047","0 073","0 075","0 085","0 086","0 104","0 097","0 101","0 084","0 087","0 072","0 070","","","","","","","","","","","","","","","","","","","","","","",""
"THURE","-","-","-","-","-","-","-","-","-","-","0 010","-","-","-","-","0 011","-","0 014","0 010","0 012","0 016","0 018","-","0 022","0 019","","","","","","","","","","","","","","","","","","","","","","",""
"TIAM","-","-","-","-","-","-","-","-","-","-","-","-","-","0 011","-","-","-","0 018","-","-","0 010","0 015","0 023","0 013","0 011","","","","","","","","","","","","","","","","","","","","","","",""
"TIGER","-","-","-","-","-","-","-","-","0 010","-","-","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TIM","0 257","0 273","0 284","0 276","0 280","0 303","0 313","0 317","0 299","0 254","0 223","0 214","0 221","0 162","0 144","0 142","0 119","0 099","0 086","0 079","0 088","0 092","0 076","0 066","0 066","","","","","","","","","","","","","","","","","","","","","","",""
"TIMMIE","-","0 010","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TIMMY","0 039","0 031","0 048","0 041","0 038","0 026","0 024","0 027","0 025","0 014","0 018","0 017","0 020","0 014","0 014","0 019","0 012","0 010","0 010","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TIMO","-","-","-","-","-","-","-","-","-","-","-","0 010","0 011","-","-","-","0 013","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TIMOTHY","0 036","0 031","0 029","0 024","0 037","0 035","0 026","0 021","0 019","0 023","0 019","0 027","0 019","0 015","0 023","0 023","0 013","0 014","0 011","0 021","0 019","0 016","0 019","-","0 015","","","","","","","","","","","","","","","","","","","","","","",""
"TINO","-","-","-","-","-","-","-","-","-","-","-","-","0 016","0 011","0 011","0 010","0 015","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TINTIN","0 010","0 010","-","-","0 010","-","-","-","-","-","-","0 012","-","-","-","-","-","0 010","-","-","0 010","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TITUS","-","-","-","-","-","-","-","-","-","-","-","0 010","0 012","-","-","-","0 010","-","-","-","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TOBIAS","0 471","0 382","0 311","0 269","0 233","0 233","0 191","0 145","0 145","0 102","0 081","0 048","0 055","0 031","0 031","0 026","0 019","0 020","0 019","0 019","-","-","-","-","-","","","","","","","","","","","","","","","","","","","","","","",""
"TODD","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0 015","-","0 012","-","0 011","0 013","0 013","0 013","0 029","0 019","0 038","","","","","","","","","","","","","","","","","","","","","","",""
"TOM","0 088","0 081","0 069","0 046","0 049","0 059","0 051","0 046","0 059","0 046","0 049","0 053","0 052","0 046","0 048","0 042","0 052","0 039","0 036","0 069","0 065","0 065","0 058","0 060","0 058","","","","","","","","","","","","","","","","","","","","","","",""
"TOMAS","0 036","0 032","0 029","0 019","0 021","0 018","0 026","0 016","0 015","0 015","0 011","0 012","0 013","0 015","0 011","0 016","0 012","-","-","0 013","0 014","0 014","-","0 014","-","","","","","","","","","","","","","","","","","","","","","","",""
